GEOID20,District
42101000830,1
42101000825,1
42101000852,1
42101000837,1
42101000835,1
42101000849,1
42101000829,1
42101000839,1
42101000813,1
42101000808,1
42101000806,1
42101000804,1
42101000834,1
42101000840,1
42101000833,1
42101000812,1
42101003007,1
42101000568,1
42101000803,1
42101000506,1
42101001083,1
42101003009,1
42101000573,1
42101000802,1
42101000504,1
42101000575,1
42101000574,1
42101003001,1
42101000511,1
42101000220,1
42101000576,1
42101000519,1
42101000841,1
42101003002,1
42101003003,1
42101000508,1
42101001057,1
42101000817,1
42101000505,1
42101000811,1
42101000831,1
42101000503,1
42101000514,1
42101000507,1
42101000570,1
42101000810,1
42101000572,1
42101000832,1
42101003006,1
42101000522,1
42101000818,1
42101000816,1
42101000821,1
42101001087,1
42101003008,1
42101000801,1
42101000809,1
42101000827,1
42101000807,1
42101000853,1
42101000828,1
42101003016,1
42101003015,1
42101003004,1
42101003005,1
42101003011,1
42101003010,1
42101003013,1
42101003012,1
42101003014,1
42101003017,1
42101000201,1
42101000502,1
42101000202,1
42101001069,1
42101000115,1
42101000518,1
42101000231,1
42101000230,1
42101003915,1
42101000117,1
42101000229,1
42101003907,1
42101003906,1
42101000577,1
42101000118,1
42101001088,1
42101001068,1
42101003908,1
42101000233,1
42101000571,1
42101000121,1
42101003921,1
42101000234,1
42101000214,1
42101000232,1
42101000228,1
42101000119,1
42101000213,1
42101003914,1
42101002602,1
42101002601,8
42101002603,8
42101002623,1
42101002620,8
42101000205,1
42101000112,1
42101000109,1
42101003905,1
42101003928,1
42101003922,1
42101000203,1
42101000210,1
42101003944,1
42101000107,1
42101000116,1
42101003924,1
42101003918,1
42101003940,1
42101000204,1
42101000110,1
42101003903,1
42101000101,1
42101003910,1
42101003916,1
42101003913,1
42101000105,1
42101003917,1
42101000211,1
42101000113,1
42101000108,1
42101003919,1
42101003909,1
42101003923,1
42101000106,1
42101000212,1
42101003902,1
42101000114,1
42101003920,1
42101003911,1
42101003929,1
42101003941,1
42101003939,1
42101003938,1
42101003932,1
42101003927,1
42101000103,1
42101000207,1
42101000208,1
42101000209,1
42101000222,1
42101000219,1
42101000218,1
42101000217,1
42101000224,1
42101000221,1
42101000223,1
42101003934,1
42101003901,1
42101003912,1
42101003933,1
42101003936,1
42101003931,1
42101003943,1
42101003937,1
42101003935,1
42101003926,1
42101003945,1
42101000111,1
42101000206,1
42101000102,1
42101000104,1
42101000120,1
42101003946,1
42101003930,1
42101003925,1
42101003904,1
42101003942,1
42101001082,1
42101001089,1
42101001081,1
42101001084,1
42101001818,1
42101001815,1
42101001803,1
42101001813,1
42101001817,1
42101001810,1
42101003103,1
42101003104,1
42101001807,1
42101001806,1
42101001821,1
42101001822,1
42101001086,1
42101001085,1
42101001816,1
42101001799,1
42101001820,1
42101001814,1
42101001819,1
42101000515,1
42101000523,1
42101001080,1
42101000520,1
42101001808,1
42101003101,1
42101003113,1
42101003115,1
42101001812,1
42101001805,1
42101003102,1
42101003111,1
42101003108,1
42101003109,1
42101003112,1
42101003110,1
42101003119,1
42101003118,1
42101003117,1
42101003116,1
42101001811,1
42101003105,1
42101003107,1
42101003106,1
42101003114,1
42101002511,1
42101002513,1
42101002521,1
42101002518,1
42101002520,1
42101002519,1
42101002515,1
42101002514,1
42101002516,1
42101002523,1
42101002522,1
42101002512,1
42101002507,1
42101002504,1
42101002501,1
42101002503,1
42101002506,1
42101002505,1
42101002508,1
42101002502,1
42101002524,1
42101002509,1
42101002517,1
42101002510,1
42101000838,3
42101000836,3
42101000708,2
42101000709,2
42101000710,2
42101003312,2
42101003301,2
42101003302,2
42101003304,2
42101003306,2
42101003308,2
42101003309,2
42101003310,2
42101003313,2
42101003314,2
42101003316,2
42101003315,2
42101003323,2
42101003319,2
42101000716,2
42101000721,2
42101000707,2
42101000706,2
42101000705,2
42101000704,2
42101000712,2
42101000714,2
42101000715,2
42101000711,2
42101000718,2
42101000719,2
42101000713,2
42101003322,2
42101003320,2
42101003324,2
42101003321,2
42101003317,2
42101000722,2
42101003318,2
42101000720,2
42101000723,2
42101000717,2
42101000702,2
42101001907,2
42101000703,2
42101001904,2
42101001902,2
42101001906,2
42101001909,2
42101001917,2
42101001912,2
42101001910,2
42101001911,2
42101001919,2
42101000701,2
42101001918,2
42101001914,2
42101001913,2
